ip,time,request,status,size,referrer,user_agent
86.51.1.2,2021-02-22 12:19:04,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD8SL10FF6ADFF51253 HTTP 1.1,200,2789,http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-13&productId=WC-SH-G04,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
86.51.1.2,2021-02-22 12:19:06,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD8SL10FF6ADFF51253 HTTP 1.1,200,1094,http://www.buttercupgames.com/category.screen?categoryId=SHOOTER,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
86.51.1.2,2021-02-22 12:19:06,POST /cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-G04&JSESSIONID=SD8SL10FF6ADFF51253 HTTP 1.1,200,1209,http://www.buttercupgames.com/product.screen?productId=WC-SH-G04,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
86.51.1.2,2021-02-22 12:19:07,POST /cart.do?action=purchase&itemId=EST-26&JSESSIONID=SD8SL10FF6ADFF51253 HTTP 1.1,503,2400,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&categoryId=SHOOTER&productId=WC-SH-G04,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
196.28.38.71,2021-02-22 12:21:27,GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD7SL6FF4ADFF51257 HTTP 1.1,200,623,http://www.yahoo.com,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
196.28.38.71,2021-02-22 12:21:27,GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD7SL6FF4ADFF51257 HTTP 1.1,200,3246,http://www.buttercupgames.com/oldlink?itemId=EST-27,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
196.28.38.71,2021-02-22 12:21:29,GET /oldlink?itemId=EST-12&JSESSIONID=SD7SL6FF4ADFF51257 HTTP 1.1,200,3308,http://www.buttercupgames.com/product.screen?productId=WC-SH-A01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
196.28.38.71,2021-02-22 12:21:30,POST /oldlink?itemId=EST-15&JSESSIONID=SD7SL6FF4ADFF51257 HTTP 1.1,200,3613,http://www.buttercupgames.com/category.screen?categoryId=TEE,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
196.28.38.71,2021-02-22 12:21:30,POST /oldlink?itemId=EST-11&JSESSIONID=SD7SL6FF4ADFF51257 HTTP 1.1,200,729,http://www.buttercupgames.com/product.screen?productId=DB-SG-G01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.52 Safari/536.5"
193.33.170.23,2021-02-22 12:29:50,GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD6SL10FF3ADFF51313 HTTP 1.1,200,1941,http://www.buttercupgames.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
193.33.170.23,2021-02-22 12:29:51,GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD6SL10FF3ADFF51313 HTTP 1.1,200,206,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=PZ-SG-G05,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
193.33.170.23,2021-02-22 12:29:52,GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD6SL10FF3ADFF51313 HTTP 1.1,400,885,http://www.buttercupgames.com/category.screen?categoryId=NULL,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
193.33.170.23,2021-02-22 12:29:53,GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD6SL10FF3ADFF51313 HTTP 1.1,200,2247,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
193.33.170.23,2021-02-22 12:29:53,POST /category.screen?categoryId=NULL&JSESSIONID=SD6SL10FF3ADFF51313 HTTP 1.1,500,857,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:49,GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,336,http://www.google.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:50,POST /passwords.pdf?JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,404,446,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:51,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,901,http://www.buttercupgames.com/oldlink?itemId=EST-6,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:53,POST /cart.do?action=remove&itemId=EST-6&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,408,2893,http://www.buttercupgames.com/oldlink?itemId=EST-6,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:53,GET /cart.do?action=changequantity&itemId=EST-18&productId=DC-SG-G02&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,3561,http://www.buttercupgames.com/oldlink?itemId=EST-18,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:55,GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,1358,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-13&productId=MB-AG-G07,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:55,GET /oldlink?itemId=EST-21&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,3940,http://www.buttercupgames.com/oldlink?itemId=EST-21,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:56,GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,200,2921,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&productId=DC-SG-G02,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
198.35.1.10,2021-02-22 12:38:57,POST /category.screen?categoryId=NULL&JSESSIONID=SD9SL3FF3ADFF51356 HTTP 1.1,406,1868,http://www.buttercupgames.com/category.screen?categoryId=NULL,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
175.44.1.122,2021-02-22 12:48:06,GET /cart.do?action=changequantity&itemId=EST-16&productId=SC-MG-G10&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,1731,http://www.buttercupgames.com,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:07,GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,1372,http://www.buttercupgames.com/category.screen?categoryId=TEE,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:07,GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,1504,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:08,POST /product.screen?productId=WC-SH-A01&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,3665,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:10,GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,920,http://www.buttercupgames.com/oldlink?itemId=EST-19,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:10,GET /cart.do?action=view&itemId=EST-13&productId=CU-PG-G06&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,3588,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=CU-PG-G06,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
175.44.1.122,2021-02-22 12:48:12,GET /category.screen?categoryId=SPORTS&JSESSIONID=SD2SL6FF4ADFF51418 HTTP 1.1,200,2581,http://www.buttercupgames.com/product.screen?productId=CU-PG-G06,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2; .NET CLR 1.1.4322; InfoPath.1; MS-RTC LM 8)
27.1.11.11,2021-02-22 12:59:58,GET /oldlink?itemId=EST-6&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,3223,http://www.buttercupgames.com,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:00,POST /product.screen?productId=SC-MG-G10&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,2872,http://www.buttercupgames.com/category.screen?categoryId=SIMULATION,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:00,POST /cart.do?action=addtocart&itemId=EST-15&productId=SC-MG-G10&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,250,http://www.buttercupgames.com/product.screen?productId=SC-MG-G10,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:01,POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,3756,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&categoryId=SIMULATION&productId=SC-MG-G10,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:02,POST /cart/success.do?JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,2315,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:01,POST /cart.do?action=purchase&itemId=EST-15&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,406,239,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-15,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
27.1.11.11,2021-02-22 13:00:01,GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD2SL9FF10ADFF51471 HTTP 1.1,200,2072,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&productId=DB-SG-G01,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
198.35.3.23,2021-02-22 13:04:19,GET /oldlink?itemId=EST-18&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,464,http://www.buttercupgames.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:20,GET /product.screen?productId=FI-AG-G08&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,3895,http://www.buttercupgames.com/category.screen?categoryId=ARCADE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:22,POST /cart.do?action=addtocart&itemId=EST-17&productId=FI-AG-G08&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,2332,http://www.buttercupgames.com/product.screen?productId=FI-AG-G08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:22,POST /cart.do?action=purchase&itemId=EST-17&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,1607,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-17&categoryId=ARCADE&productId=FI-AG-G08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:22,POST /cart/success.do?JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,3651,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:20,GET /oldlink?itemId=EST-19&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,1502,http://www.buttercupgames.com/oldlink?itemId=EST-19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:21,POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,400,2720,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:22,GET /category.screen?categoryId=NULL&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,403,2292,http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:23,GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,1961,http://www.buttercupgames.com/oldlink?itemId=EST-16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:23,GET /cart.do?action=view&itemId=EST-7&productId=SC-MG-G10&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,3573,http://www.buttercupgames.com/product.screen?productId=SC-MG-G10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:24,GET /cart.do?action=remove&itemId=EST-11&productId=FI-AG-G08&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,1653,http://www.buttercupgames.com/product.screen?productId=FI-AG-G08,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
198.35.3.23,2021-02-22 13:04:25,GET /cart.do?action=changequantity&itemId=EST-12&productId=SC-MG-G10&JSESSIONID=SD0SL10FF2ADFF51490 HTTP 1.1,200,2322,http://www.buttercupgames.com/category.screen?categoryId=SIMULATION,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"
111.161.27.20,2021-02-22 13:09:00,POST /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD6SL3FF10ADFF51512 HTTP 1.1,200,2045,http://www.buttercupgames.com,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
111.161.27.20,2021-02-22 13:09:02,GET /cart.do?action=addtocart&itemId=EST-15&productId=CU-PG-G06&JSESSIONID=SD6SL3FF10ADFF51512 HTTP 1.1,200,2452,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-15&productId=CU-PG-G06,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
111.161.27.20,2021-02-22 13:09:03,GET /cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD6SL3FF10ADFF51512 HTTP 1.1,408,2955,http://www.buttercupgames.com/category.screen?categoryId=NULL,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
111.161.27.20,2021-02-22 13:09:04,GET /product.screen?productId=WC-SH-A01&JSESSIONID=SD6SL3FF10ADFF51512 HTTP 1.1,200,1520,http://www.buttercupgames.com/product.screen?productId=WC-SH-A01,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)
211.191.168.25,2021-02-22 13:11:31,GET /category.screen?categoryId=ARCADE&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,3530,http://www.buttercupgames.com,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
211.191.168.25,2021-02-22 13:11:32,GET /cart.do?action=view&itemId=EST-14&productId=WC-SH-G04&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,417,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-14&productId=WC-SH-G04,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
211.191.168.25,2021-02-22 13:11:33,POST /product.screen?productId=WC-SH-A01&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,2579,http://www.buttercupgames.com/product.screen?productId=WC-SH-A01,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
211.191.168.25,2021-02-22 13:11:33,GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,3038,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
211.191.168.25,2021-02-22 13:11:34,GET /cart.do?action=view&itemId=EST-18&productId=CU-PG-G06&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,3567,http://www.buttercupgames.com/product.screen?productId=CU-PG-G06,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
211.191.168.25,2021-02-22 13:11:35,GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD4SL9FF2ADFF51529 HTTP 1.1,200,2812,http://www.buttercupgames.com/product.screen?productId=FS-SG-G03,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS)
59.5.100.202,2021-02-22 13:12:56,GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,361,http://www.yahoo.com,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:12:57,GET /category.screen?categoryId=ARCADE&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,2491,http://www.buttercupgames.com/product.screen?productId=MB-AG-G07,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:12:58,GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,1801,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:12:59,POST /cart.do?action=addtocart&itemId=EST-12&productId=WC-SH-A02&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,715,http://www.buttercupgames.com/product.screen?productId=WC-SH-A02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:13:00,POST /cart.do?action=purchase&itemId=EST-12&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,761,http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&categoryId=ACCESSORIES&productId=WC-SH-A02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:13:01,POST /cart/error.do?msg=NothingInCart&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,3250,http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-12,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:12:58,GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,1670,http://www.buttercupgames.com/product.screen?productId=WC-SH-A02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:13:00,GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,3448,http://www.buttercupgames.com/oldlink?itemId=EST-15,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:13:00,GET /product.screen?productId=DB-SG-G01&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,1636,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-15&productId=DB-SG-G01,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
59.5.100.202,2021-02-22 13:13:01,GET /cart.do?action=remove&itemId=EST-19&productId=DC-SG-G02&JSESSIONID=SD1SL10FF1ADFF51546 HTTP 1.1,200,474,http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-19&productId=DC-SG-G02,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.38 Safari/533.4"
64.66.0.20,2021-02-22 13:24:09,GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD0SL10FF9ADFF51589 HTTP 1.1,200,2036,http://www.yahoo.com,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)
64.66.0.20,2021-02-22 13:24:10,POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD0SL10FF9ADFF51589 HTTP 1.1,200,1731,http://www.buttercupgames.com/category.screen?categoryId=STRATEGY,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)
64.66.0.20,2021-02-22 13:24:10,POST /cart.do?action=view&itemId=EST-19&productId=WC-SH-A02&JSESSIONID=SD0SL10FF9ADFF51589 HTTP 1.1,200,1823,http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)
64.66.0.20,2021-02-22 13:24:11,GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD0SL10FF9ADFF51589 HTTP 1.1,403,1710,http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)
64.66.0.20,2021-02-22 13:24:12,GET /product.screen?productId=WC-SH-G04&JSESSIONID=SD0SL10FF9ADFF51589 HTTP 1.1,200,812,http://www.buttercupgames.com/oldlink?itemId=EST-27,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)
